https://immovlan.be/en/detail/apartment/for-rent/1150/sint-pieters-woluwe/vbd80535,1150,1,01,1840,1,N/A,N/A,N/A,1,N/A,1,1,N/A,N/A,N/A,2
https://immovlan.be/en/detail/residence/for-sale/2450/meerhout/rbv09082,2450,2,11,289000,2,3,130,N/A,0,N/A,0,0,125,3,N/A,4
https://immovlan.be/en/detail/residence/for-sale/6534/gozee/vbd58516,6534,2,11,300000,2,2,152,1,0,N/A,1,1,1154,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd90216,1040,1,01,420000,2,2,84,1,0,N/A,1,0,N/A,2,0,2
https://immovlan.be/en/detail/residence/for-sale/2950/kapellen/vbd49299,2950,2,11,599018,2,3,185,N/A,N/A,N/A,N/A,N/A,1034,4,N/A,1
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vwd15423,1180,1,01,599000,2,3,125,1,N/A,N/A,1,N/A,N/A,3,N/A,2
https://immovlan.be/en/detail/penthouse/for-sale/7090/braine-le-comte/vbb28124,7090,1,02,505900,2,3,171,N/A,N/A,N/A,1,1,N/A,4,N/A,2
https://immovlan.be/en/detail/villa/for-sale/5360/hamois/vbc67207,5360,2,12,480000,2,3,202,1,0,N/A,1,1,N/A,3,N/A,1
https://immovlan.be/en/detail/residence/for-sale/1730/asse/rbu94159,1730,2,11,575000,2,4,143,N/A,0,N/A,1,1,648,4,N/A,4
https://immovlan.be/en/detail/residence/for-sale/7370/dour/vbd91310,7370,2,11,495000,2,4,184,1,0,N/A,N/A,1,3333,4,N/A,1
https://immovlan.be/en/detail/residence/for-sale/6950/nassogne/vbd56753,6950,2,11,180000,2,3,164,1,0,N/A,0,0,152,3,0,5
https://immovlan.be/en/detail/residence/for-rent/6730/bellefontaine/vbd79512,6730,2,11,1500,1,3,143,N/A,0,N/A,1,1,N/A,4,N/A,1
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vbd84466,7000,2,11,200000,2,3,120,1,0,N/A,1,0,69,2,N/A,5
https://immovlan.be/en/detail/residence/for-sale/1790/affligem/rbu95646,1790,2,11,169000,2,2,75,1,0,N/A,1,1,127,2,N/A,5
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd55085,1000,1,01,340000,2,2,91,1,0,N/A,1,0,N/A,2,0,4
https://immovlan.be/en/detail/residence/for-sale/1840/malderen/rbu96849,1840,2,11,491000,2,3,173,N/A,N/A,N/A,0,1,820,4,N/A,1
https://immovlan.be/en/detail/apartment/for-rent/1200/sint-lambrechts-woluwe/vbd85638,1200,1,01,1500,1,2,88,N/A,0,N/A,1,0,N/A,N/A,N/A,1
https://immovlan.be/en/detail/apartment/for-sale/1200/sint-lambrechts-woluwe/vbd85042,1200,1,01,545000,2,3,130,1,1,N/A,1,0,N/A,2,N/A,2
https://immovlan.be/en/detail/residence/for-rent/6240/farciennes/vbd91044,6240,2,11,1050,1,3,330,N/A,0,N/A,1,1,N/A,N/A,N/A,4
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd88920,1070,1,01,209000,2,3,90,N/A,0,N/A,1,0,N/A,3,N/A,5
https://immovlan.be/en/detail/apartment/for-sale/9500/geraardsbergen/rbv01147,9500,1,01,165000,2,2,74,1,0,N/A,1,0,N/A,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd85935,1050,1,01,1350000,2,4,261,1,0,N/A,0,0,N/A,2,0,2
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd12755,1070,1,01,299000,2,2,80,N/A,0,N/A,1,1,N/A,2,N/A,2
https://immovlan.be/en/detail/master-house/for-sale/7100/la-louviere/vwd16454,7100,2,14,199000,2,4,245,N/A,N/A,N/A,1,1,N/A,2,N/A,2
https://immovlan.be/en/detail/residence/for-sale/7012/flenu/vbd29051,7012,2,11,189000,2,4,169,1,0,N/A,1,1,88,2,0,4
https://immovlan.be/en/detail/apartment/for-sale/3600/genk/rbu73198,3600,1,01,163000,2,1,58,N/A,0,N/A,1,0,N/A,2,N/A,4
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd76730,1140,1,01,399000,2,2,80,1,1,N/A,1,0,N/A,N/A,0,4
https://immovlan.be/en/detail/duplex/for-sale/3550/heusden-zolder/rbv07502,3550,1,04,285000,2,2,114,N/A,0,N/A,1,0,N/A,3,N/A,2
